timestamp,aoa_deg,thickness_m,speed_mps,Cd,Cl,max_disp_m,max_stress_Pa,fea_outbase,config_path,config_hash,config_meta,notes
2025-08-25 11:43:59,18.0,0.0025,69.44,0.145191,-0.000899586,6.828798837784431e-05,3752673.3442926053,/case/fea/auto_run_20250825_114359,/racewing-opt/config/refs.yaml,none,{},baseline (pitch-XZ AoA18) | from simpleFoam.log
2025-08-25 11:51:53,12.0,0.0025,69.44,0.0713642,0.169951,0.0010407986823945043,23857592.2721414,/case/fea/auto_run_20250825_115153,/racewing-opt/config/refs.yaml,none,{},"baseline (XY, lift=-Y) | from simpleFoam.log"
2025-08-25 11:51:55,12.0,0.0025,69.44,0.0718015,0.170472,1.739141857768508e-05,1506616.4565810736,/case/fea/auto_run_20250825_115155,/racewing-opt/config/refs.yaml,none,{},"gurney=15mm,3mm (XY, lift=-Y) | from simpleFoam.log"
2025-08-25 11:56:27,12.0,0.0025,69.44,0.0738563,0.262159,0.0001302479681345844,12360758.194857035,/case/fea/auto_run_20250825_115623,/racewing-opt/config/refs.yaml,none,{},"gurney=15mm,3mm (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 12:12:43,12.0,0.0025,69.44,0.0724749,0.263775,0.0001771343157712565,12502878.301070198,/case/fea/auto_run_20250825_121240,/racewing-opt/config/refs.yaml,none,{},"gurney=0mm (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 12:12:57,12.0,0.0025,69.44,0.072614,0.263675,533578.4118294975,12453963.609109143,/case/fea/auto_run_20250825_121254,/racewing-opt/config/refs.yaml,none,{},"gurney=5mm (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 12:13:12,12.0,0.0025,69.44,0.0732233,0.263108,0.0001309021505018744,12416438.919009065,/case/fea/auto_run_20250825_121309,/racewing-opt/config/refs.yaml,none,{},"gurney=10mm (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 12:13:26,12.0,0.0025,69.44,0.0738563,0.262159,0.0001302479681345844,12360758.194857035,/case/fea/auto_run_20250825_121323,/racewing-opt/config/refs.yaml,none,{},"gurney=15mm (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 12:24:35,12.0,0.0025,69.44,0.0659844,0.172226,3.76433519477284e-05,2489629.3382467525,/case/fea/auto_run_20250825_122432,/racewing-opt/config/refs.yaml,none,{},"gurney=10mm downward (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 12:27:33,12.0,0.0025,69.44,0.0771651,0.257498,2659951.002782758,12028451.127106136,/case/fea/auto_run_20250825_122730,/racewing-opt/config/refs.yaml,none,{},"gurney=10mm (pressure-side, XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 13:31:18,12.0,0.0025,69.44,0.118345,0.442693,0.0003633879637631587,33050464.985556904,/case/fea/auto_run_20250825_133114,/racewing-opt/config/refs.yaml,none,{},"gurney=6mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 13:41:56,12.0,0.0025,69.44,0.0724749,0.263775,0.0001771343157712565,12502878.301070198,/case/fea/auto_run_20250825_134154,/racewing-opt/config/refs.yaml,none,{},"gurney=0mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 13:42:11,12.0,0.0025,69.44,0.100768,0.385429,0.0002825701463042407,26281059.757949453,/case/fea/auto_run_20250825_134208,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 13:42:26,12.0,0.0025,69.44,0.118345,0.442693,0.0003633879637631587,33050464.985556904,/case/fea/auto_run_20250825_134222,/racewing-opt/config/refs.yaml,none,{},"gurney=6mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 13:42:40,12.0,0.0025,69.44,0.128128,0.469931,0.0004039483794045437,36293962.87919288,/case/fea/auto_run_20250825_134237,/racewing-opt/config/refs.yaml,none,{},"gurney=9mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:13:19,12.0,0.0025,69.44,0.0724749,0.263775,0.0001771343157712565,12502878.301070198,/case/fea/auto_run_20250825_151316,/racewing-opt/config/refs.yaml,none,{},"gurney=0mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:13:33,12.0,0.0025,69.44,0.100768,0.385429,0.0002825701463042407,26281059.757949453,/case/fea/auto_run_20250825_151330,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:13:48,12.0,0.0025,69.44,0.118345,0.442693,0.0003633879637631587,33050464.985556904,/case/fea/auto_run_20250825_151344,/racewing-opt/config/refs.yaml,none,{},"gurney=6mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:14:02,12.0,0.0025,69.44,0.128128,0.469931,0.0004039483794045437,36293962.87919288,/case/fea/auto_run_20250825_151359,/racewing-opt/config/refs.yaml,none,{},"gurney=9mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:19:12,12.0,0.0025,50.0,0.0523223,0.19965,0.00014632041934827962,13608673.299879255,/case/fea/auto_run_20250825_151909,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:19:26,12.0,0.0025,80.0,0.133657,0.511775,0.00037525472164357215,34901241.928051375,/case/fea/auto_run_20250825_151923,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:19:41,12.0,0.0025,100.0,0.208648,0.800105,0.0005868087938415157,54577315.85657794,/case/fea/auto_run_20250825_151938,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
2025-08-25 15:27:42,16.0,0.0025,69.44,-69150000000.0,20983300000.0,21431011.609608855,5.845732661369128e+18,/case/fea/auto_run_20250825_152735,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm suction-side (XY,-Y) + TEref | from simpleFoam.log"
